region,﻿Nr.,Titulaires,Votes,position_elu,elu,commune,code_ins_commune,parti,liste,lien
Wallonie,9,PREUMONT Jean-Philippe,914,20,oui,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,10,FOTIA Dominique,557,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,11,PARMENTIER Thomas,1449,10,oui,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,12,MONARD Alicia,1278,12,oui,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,13,FELON Maxime,1391,11,oui,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,14,BASSO-VALENTINA Cindy,521,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,15,HEMBISE Philippe,770,22,oui,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,16,LECLERCQ Laurence,689,24,oui,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,17,IMANE Hicham,1241,13,oui,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,18,FRANTZEN Dominique,480,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,19,CASAERT Léon,1505,8,oui,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,20,CARALLO Sylvie,564,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,21,PAOLINI Elio,863,21,oui,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,22,HOEBEKE Maryse,404,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,23,VANDROOGENBROECK Jean-Luc,376,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,24,MANGUNZA MUZINGA Mama Wivine,604,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,25,CHAÏBAÏ Karim,1458,9,oui,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,26,MESDAGH Muriel,529,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,27,TERNOEY Michaël,559,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,28,GEERAERTS Catherine,319,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,29,LEMAIRE Thierry,366,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,30,MOUNIR Saloua,602,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,31,SIMONS Yves,643,26,oui,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,32,GOELENS Caroline,387,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,33,BERTE Cheick,269,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,34,BOULARD Myriam,319,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,35,ABARKAN Faysal,1107,15,oui,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,36,SLUPIANEK Marie,212,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,37,D'ORTONA Roberto,486,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,38,RABBANI Rachida,440,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,39,VANDEVORDEN Anthony,258,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,40,VYDELINGUM Sara,377,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,41,VAN BRAKEL Serge,477,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,42,VANDENDRIES Anne,219,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,43,GARCIA-SANCHEZ Francisco,254,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,44,PHAM Y-Van,216,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,45,BANGISA Gaëtan,1167,14,oui,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,46,CHALLE Soledad,381,,non,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,47,MASSIN Eric,1030,17,oui,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,48,BOECKAERT Anne-Marie,668,25,oui,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,49,KILIC Serdar,975,18,oui,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,50,GAHOUCHI Latifa,1066,16,oui,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,51,HARDY Maxime,918,19,oui,Charleroi,52011,PS,Charleroi-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=8
Wallonie,1,MERCKX Sofie,4163,1,oui,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,2,MUGEMANGANGO Germain,1259,2,oui,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,3,BONINSEGNA Pauline,777,3,oui,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,4,D'AMICO Roberto,677,4,oui,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,5,KOUTAINE Khadija,606,5,oui,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,6,LEMAIRE Thomas,459,7,oui,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,7,WEIHSE Florida,310,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,8,VANDENAMEELE Luc,542,6,oui,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,9,LEBRUN Liza,443,8,oui,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,10,BOSMANS Bruno,316,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,11,AMMI Saleha,357,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,12,MOMMERENCY Michel,214,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,13,CAZZETTA Maria,321,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,14,CONGIU Julian,245,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,15,SPATARO Gemma,234,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,16,van CAMPEN Marc,246,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,17,CAZZETTA Rosaria,285,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,18,TOURNAY David,250,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,19,SUNAK Séverine,236,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,20,VASSART Emile,259,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,21,KABELU-TUNSELE Mathilda,216,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,22,AUDIN Thierry,235,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,23,NICOLAY Colette,220,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,24,ZIANE Brahim,348,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,25,OTTE Aurélie,281,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,26,DALOZE Claude,180,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,27,VERCRUYSSE Caroline,223,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,28,DI MARINO Mario,266,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,29,MOSTART Viviane,228,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,30,BOISDEQUIN Michel,233,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,31,MOYAERT Eline,228,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,32,PARENT Jean,168,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,33,FRANC Brigitte,203,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,34,PESTIEAU Dominique,206,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,35,VAN CANEGHEM Andrée,170,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,36,MENGHINI Luca,200,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,37,CIMMINO Pina,196,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,38,STILMANT Arthur,182,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,39,GOMEZ MATOS Gloria,172,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,40,WISNIEWSKI Francys,150,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,41,LEMMENS Lieve,171,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,42,LEFÈVRE Lorenz,174,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,43,MISERQUE Florence,179,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,44,HANOULLE Willy,182,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,45,HALLEZ Cathy,191,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,46,COVOLAN Noé,189,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,47,KEISER Pauline,231,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,48,DEPRIS Laurent,169,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,49,DRUMEL Christiane,211,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,50,PESTIEAU Denis,221,,non,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,51,HUFKENS Eric,358,9,oui,Charleroi,52011,PTB,Charleroi-PTB,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=60
Wallonie,1,MUNGO Aldo-Michel,554,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,2,CAREPEL Nadine,120,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,3,MARCOCCHIO Alain,79,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,4,VIOLA Maria,96,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,5,DACHE Edgard,89,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,6,RIEGA Marylise,82,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,7,COLOMBIN Michel,57,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,8,CORNELIS Sandrine,73,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,9,COLOMBIN Sébastien,38,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,10,TROTIN Sabine,51,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,11,LOUKILI LOUKILI Rachid,32,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,12,COCK Marjorie,47,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,13,VAN RANSBECK Eddy,34,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,14,VERMEYLEN Patricia,46,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,15,SANTOS VIDEIRA Alvaro,32,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,16,VANDERMEERSCH Madeleine,37,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,17,RYGAERT Eddie,29,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,18,SANTORO Priscillia,32,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,19,BAUDUIN Michaël,32,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,20,DE PAOLA Joséphine,31,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,21,MALGHEM Michaël,30,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,22,HADJ MOHAND Ouïnissa,28,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,23,STANDAERT Anthony,28,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,24,SARHANE Yasmina,31,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,25,LORIAUX Alexandre,30,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,26,FLENER Mégane,37,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,27,GUERRERA Giovanni,29,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,28,BEN ABID Malika,22,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,29,PIÉRARD Steven,28,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,30,SEGATTO Audrey,35,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,31,MEIRSMAN Jean-Marc,28,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,32,MALGHEM Fabienne,32,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,33,LYCKE Steve,28,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,34,VANDERMEERSCH Guillemine,33,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,35,DELGINIESSE Jean-Claude,23,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,36,DE GREIF Cendrine,31,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,37,COLOMBIN Guillaume,36,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,38,FLENER Mélissa,43,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,39,MAROTTA Matteo,42,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,40,DORMAELS Jenny,102,,non,Charleroi,52011,LA DROITE,Charleroi-LA DROITE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=10
Wallonie,1,GILLARD Jean-Noël,829,1,oui,Charleroi,52011,DéFI,Charleroi-DéFI,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=63
Wallonie,2,PALLI Nancy,207,,non,Charleroi,52011,DéFI,Charleroi-DéFI,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=63
Wallonie,3,CUCURACHI Enio,224,,non,Charleroi,52011,DéFI,Charleroi-DéFI,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=63
Wallonie,4,CASCITELLI Antonietta,235,,non,Charleroi,52011,DéFI,Charleroi-DéFI,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=63
Wallonie,5,AUTOME Alain,145,,non,Charleroi,52011,DéFI,Charleroi-DéFI,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=63
Wallonie,6,MERTENS Carole,422,,non,Charleroi,52011,DéFI,Charleroi-DéFI,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=63
Wallonie,7,MARIT Dimitri,118,,non,Charleroi,52011,DéFI,Charleroi-DéFI,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=63
Wallonie,8,STIEVENART Isabelle,110,,non,Charleroi,52011,DéFI,Charleroi-DéFI,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM52011&party=63
